user_id,sex,age,recent_cold,hexaco.A,hexaco.C,hexaco.E,hexaco.H,hexaco.O,hexaco.X,img,pd,PVDga,PVDpi,recency,WFD,WFN,WMD,WMN,recency.z,PVDga.z,PVDpi.z,img.z,pd.z
263,NA,NA,not recent,3.1,2.7,3.8,3.6,3.7,2.9,6,5.714285714285714,5.875,6.142857142857143,3.75,3,1.6,2.5,1.7,0.1832239974697167,1.8218850257082155,1.9519312270626776,1.431710358134823,0.7619894977226108
264,NA,NA,not recent,3.1,4,3.1,4.1,3.2,3.7,5,5.857142857142857,4.25,4.142857142857143,1,2.3,1,2.3,1.6,-1.4669114746506233,0.355736096796738,0.3868266614680418,0.57158376808542255,0.9125891919627723
265,NA,NA,recent,2.8,4.6,2.6,3.3,4,2.9,4.857142857142857,5.428571428571429,1.75,5.428571428571429,4.75,2.9,1.1,4,2.4,0.7832732600589313,-1.8998776399901505,1.392965310778879,0.4487085409355078,0.46079010924228686
266,NA,NA,recent,2.9,3.8,3.7,3.1,2.6,3.1,6,5.857142857142857,4.625,3.5714285714285716,3.5,1,1,1.1,1,0.033211681822413054,0.6940781573147713,-0.06034607155899718,1.431710358134823,0.9125891919627723
267,NA,NA,recent,3.4,3.9,4.3,4.1,3.7,2.9,5.285714285714286,5,6.25,6.142857142857143,6.5,1,1,1,1,1.8333594695900568,2.1602270862262487,1.9519312270626776,0.8173342223852511,0.008991026521800477
268,NA,NA,recent,3.6,3.5,4.5,3.6,2.4,3.6,4,5.714285714285714,2.625,4.142857142857143,4.25,1.4,1,1.4,1.5,0.483248628764324,-1.1104128321147395,0.3868266614680418,-0.28854282196397785,0.7619894977226108
269,NA,NA,recent,2.7,2.5,4.3,3.7,3.4,1.6,5.571428571428571,5.571428571428571,5.625,3.5714285714285716,5,2.7,1.9,4.2,4.1,0.9332855757062349,1.5963236520295268,-0.06034607155899718,1.0630846766850797,0.6113898034824484
270,NA,NA,not recent,3.1,3.1,4.1,3,4.2,2.6,2.4285714285714284,3.5714285714285716,2.75,4.428571428571429,2.75,1,1,1,1,-0.4168252651194979,-0.997632145275395,0.610413027981561,-1.6401703206130356,-1.4970059158798197
271,NA,NA,not recent,1.9,4.3,5,3.6,3.5,2.9,5.285714285714286,5.714285714285714,3.625,2.5714285714285716,2.25,1.8,1.1,1.9,1.4,-0.7168498964141051,-0.20816733739998408,-0.8428983543563151,0.8173342223852511,0.7619894977226108
272,NA,NA,not recent,2.1,4,3,2.9,3.7,2.6,6,4.714285714285714,3.625,5.571428571428571,3.75,3.8,1.3,3.1,2.2,0.1832239974697167,-0.20816733739998408,1.5047584940356384,1.431710358134823,-0.29220836195852345
273,NA,NA,not recent,3.5,3.1,3.3,3.8,2.3,2.8,5.142857142857143,5.571428571428571,4.625,3,1.5,1,1,1,1,-1.1668868433560162,0.6940781573147713,-0.5075188045860362,0.6944589952353372,0.6113898034824484
274,NA,NA,not recent,3.7,4.4,3.8,3.1,3.9,3.2,3.7142857142857144,5.857142857142857,3.625,6.571428571428571,1,1,1,1,1,-1.4669114746506233,-0.20816733739998408,2.2873107768329564,-0.5342932762638064,0.9125891919627723
275,NA,NA,recent,3.3,3.7,3.6,2.6,2.6,4.3,5,5.571428571428571,3,3.142857142857143,3.75,4,1,3.7,1,0.1832239974697167,-0.7720707715967062,-0.3957256213292765,0.57158376808542255,0.6113898034824484
276,NA,NA,not recent,3.5,3.4,3.6,3.1,3.7,3.3,6.571428571428571,7,5.5,3,1,4.2,2,5.4,2.7,-1.4669114746506233,1.4835429651901821,-0.5075188045860362,1.92321126673448,2.117386745884069
277,NA,NA,not recent,2.2,4.1,2.6,3,4.4,3.7,5.571428571428571,6.142857142857143,5.125,6.571428571428571,2.5,1.6,1,2.2,1.1,-0.5668375807668016,1.145200904672149,2.2873107768329564,1.0630846766850797,1.2137885804430972
279,NA,NA,not recent,3.5,2.6,3.1,2.7,3.8,3,3.4285714285714284,4.285714285714286,4,2.857142857142857,2,2.9,1.9,2.9,2.2,-0.8668622120614088,0.1301747231180492,-0.6193119878427958,-0.7800437305636353,-0.7440074446790098
280,NA,NA,not recent,2.8,3.4,3.5,3.2,3.9,3.2,5.285714285714286,5.285714285714286,5,3.142857142857143,3.75,3,2,3.4,3.2,0.1832239974697167,1.0324202178328046,-0.3957256213292765,0.8173342223852511,0.3101904150021244
281,NA,NA,recent,2.9,3.6,3.4,2.3,3.7,2.4,4.857142857142857,4.285714285714286,4.625,1.5714285714285714,5.5,1.9,1.3,1.9,1.6,1.2333102070008422,0.6940781573147713,-1.6254506371536335,0.4487085409355078,-0.7440074446790098
282,NA,NA,recent,2.9,3.7,2.8,4.2,4.1,3.5,2.857142857142857,5,6.375,7,5.5,1,1,1,1,1.2333102070008422,2.273007773065593,2.6226903266032355,-1.2715446391632925,0.008991026521800477
283,NA,NA,not recent,3.3,4.5,4.4,4.2,3.8,2.1,5,5.428571428571429,6,2.4285714285714284,1.5,1.8,1.4,1.5,1.9,-1.1668868433560162,1.93466571254756,-0.9546915376130751,0.57158376808542255,0.46079010924228686
284,NA,NA,not recent,4.7,2.9,4.5,3.4,4.4,4.3,2.7142857142857144,2.4285714285714284,1.875,2.4285714285714284,5.25,1,1,1,1,1.0832978913535385,-1.787096953150806,-0.9546915376130751,-1.3944198663132068,-2.7018034698011166
285,NA,NA,not recent,3.2,3.8,3.9,3,3.1,2.4,4.142857142857143,5.714285714285714,4.125,4.857142857142857,4,1.3,1.2,1.5,1.6,0.33323631311702034,0.24295540995739362,0.9457925777518398,-0.16566759481406318,0.7619894977226108
286,NA,NA,not recent,2.8,3.6,3.7,4.2,3.8,3.5,2,3.142857142857143,3.25,2,1,1.2,1.2,1,1.2,-1.4669114746506233,-0.5465093979180173,-1.290071087383354,-2.0087960020627786,-1.9488049986003062
287,NA,NA,recent,3.9,3.7,3.6,2.9,4.4,3.1,4.285714285714286,3.857142857142857,2.75,6.285714285714286,6.5,1,1.1,1.3,1.2,1.8333594695900568,-0.997632145275395,2.063724410319437,-0.04279236766414927,-1.1958065273994958
288,NA,NA,not recent,3.3,4.1,4.4,4.3,4,1.5,5,5.857142857142857,2.625,2.4285714285714284,4.5,1.8,1.3,2.6,2.2,0.6332609444116276,-1.1104128321147395,-0.9546915376130751,0.57158376808542255,0.9125891919627723
289,NA,NA,not recent,4.1,3.5,3.9,3.3,3,2.9,4.571428571428571,4,4.375,3,4.75,1.1,1.1,1.4,1.4,0.7832732600589313,0.46851678363608246,-0.5075188045860362,0.2029580866356793,-1.0452068331593338
290,NA,NA,not recent,3.8,4.7,4.4,3.5,3.4,1.8,4.571428571428571,5.285714285714286,2.75,2.4285714285714284,4.25,1.6,1,1.7,2,0.483248628764324,-0.997632145275395,-0.9546915376130751,0.2029580866356793,0.3101904150021244
291,NA,NA,not recent,2.2,3.4,3.8,2.5,2.8,1.7,4.142857142857143,4.571428571428571,2.875,2.857142857142857,3,1.6,1,1.3,1.3,-0.26681294947219425,-0.8848514584360506,-0.6193119878427958,-0.16566759481406318,-0.4428080561986859
293,NA,NA,recent,2.2,3.1,3.6,2.3,4.1,3.5,5,5.285714285714286,4.75,3.5714285714285716,7,2.9,1.8,3.2,2.7,2.133384100884664,0.8068588441541157,-0.06034607155899718,0.57158376808542255,0.3101904150021244
294,NA,NA,not recent,2.9,3.6,4,4,3.1,3.6,3.857142857142857,5.857142857142857,5,4.428571428571429,1,1.9,1,2,1.3,-1.4669114746506233,1.0324202178328046,0.610413027981561,-0.4114180491138921,0.9125891919627723
295,NA,NA,not recent,2.5,3,4,3.2,3.5,2.9,3.4285714285714284,4,3.75,5.571428571428571,3.25,1,1,1.2,1,-0.11680063382489059,-0.09538665056063965,1.5047584940356384,-0.7800437305636353,-1.0452068331593338
296,NA,NA,not recent,3.3,2.9,3,2.6,4.1,2.2,4.428571428571429,5.571428571428571,3.75,7,3,3,2.2,3.6,2.6,-0.26681294947219425,-0.09538665056063965,2.6226903266032355,0.08008285948576539,0.6113898034824484
297,NA,NA,recent,3.1,3.3,3.2,3,3.9,3.8,4.142857142857143,4.285714285714286,2.875,3.2857142857142856,5.25,1.4,1.5,1.8,1.6,1.0832978913535385,-0.8848514584360506,-0.28393243807251684,-0.16566759481406318,-0.7440074446790098
298,NA,NA,not recent,3.5,4,3.5,3,4.1,4,6,5.428571428571429,3.375,3.7142857142857144,2,2.6,1,2.2,1,-0.8668622120614088,-0.4337287110786729,0.05144711169776247,1.431710358134823,0.46079010924228686
299,NA,NA,not recent,2.8,3.3,2.6,2.1,2.2,4.1,4.142857142857143,4.714285714285714,3.375,4.285714285714286,2,3.1,1.9,3.2,2.5,-0.8668622120614088,-0.4337287110786729,0.4986198447248011,-0.16566759481406318,-0.29220836195852345
300,NA,NA,not recent,3.1,3.4,4,4.1,4.1,2.3,4.571428571428571,4.142857142857143,3.625,5.142857142857143,1.25,1.1,1,1.4,1,-1.3168991590033197,-0.20816733739998408,1.1693789442653597,0.2029580866356793,-0.8946071389191713
301,NA,NA,not recent,3.5,4,4.1,4,3.8,2.6,6.142857142857143,5.285714285714286,3.625,3.4285714285714284,4.5,1.2,1,1.4,1.6,0.6332609444116276,-0.20816733739998408,-0.17213925481575718,1.5545855852847374,0.3101904150021244
302,NA,NA,recent,4.2,3.6,3,3.6,3.5,3.3,3.7142857142857144,4.857142857142857,3.5,5.285714285714286,5.5,1.1,1.2,1.3,1.4,1.2333102070008422,-0.3209480242393285,1.281172127522119,-0.5342932762638064,-0.14160866771836197
303,NA,NA,not recent,3.7,4.2,3.2,3.4,4.6,3.3,6.142857142857143,6.571428571428571,4,2.7142857142857144,3.75,3.3,1.9,5.5,4.4,0.1832239974697167,0.1301747231180492,-0.7311051710995555,1.5545855852847374,1.6655876631635826
304,NA,NA,recent,2.9,4.4,3.8,1.9,4.2,4.3,5,4.571428571428571,2.75,1.8571428571428572,1.5,1.4,1,1.4,1.1,-1.1668868433560162,-0.997632145275395,-1.4018642706401139,0.57158376808542255,-0.4428080561986859
305,NA,NA,recent,2.5,2.9,2.9,3.9,4.1,4.4,4.428571428571429,4.571428571428571,2.75,3.857142857142857,5.5,4.9,3.5,5.1,5.1,1.2333102070008422,-0.997632145275395,0.16324029495452214,0.08008285948576539,-0.4428080561986859
306,NA,NA,recent,2.3,4.4,4.7,2.5,4.2,1.9,4.285714285714286,5.571428571428571,4.5,4.714285714285714,7,1.8,1.1,2.2,1.5,2.133384100884664,0.5812974704754269,0.8339993944950804,-0.04279236766414927,0.6113898034824484
307,NA,NA,not recent,3,3.3,3.4,2.8,3.2,3.4,5.428571428571429,5,5.125,2.857142857142857,1.5,1,1,1,1.3,-1.1668868433560162,1.145200904672149,-0.6193119878427958,0.9402094495351657,0.008991026521800477
308,NA,NA,not recent,2.7,4,2.6,3.1,4,3.4,3.142857142857143,3.142857142857143,3.875,1.5714285714285714,2,1.5,1.1,1.9,1.4,-0.8668622120614088,0.01739403627870477,-1.6254506371536335,-1.025794184863464,-1.9488049986003062
309,NA,NA,not recent,3,3.5,3.6,3.2,4.7,2.8,5.428571428571429,4.714285714285714,2.125,1.8571428571428572,4.5,2.8,1.9,4,3.9,0.6332609444116276,-1.561535579472117,-1.4018642706401139,0.9402094495351657,-0.29220836195852345
310,NA,NA,not recent,4,3.4,3.1,3,4.7,4.2,3.5714285714285716,5.428571428571429,4.125,3.2857142857142856,1.75,4.5,3,4.4,3.6,-1.0168745277087126,0.24295540995739362,-0.28393243807251684,-0.6571685034137207,0.46079010924228686
311,NA,NA,not recent,2.9,4.3,3.7,4,4.2,3.9,4.285714285714286,5.428571428571429,3.5,2.7142857142857144,4,1,1,1,1,0.33323631311702034,-0.3209480242393285,-0.7311051710995555,-0.04279236766414927,0.46079010924228686
312,NA,NA,not recent,2.9,4,3.5,3.5,4.1,3.4,5.142857142857143,5.714285714285714,3.75,3.2857142857142856,1.25,1.5,1.2,1.5,1.2,-1.3168991590033197,-0.09538665056063965,-0.28393243807251684,0.6944589952353372,0.7619894977226108
313,NA,NA,not recent,3,4.1,3.5,3.4,3.3,3.4,4.857142857142857,5.571428571428571,3.25,4.571428571428571,2.75,1,1,1.2,1,-0.4168252651194979,-0.5465093979180173,0.7222062112383204,0.4487085409355078,0.6113898034824484
314,NA,NA,not recent,1.7,3.7,3.9,3.7,3.6,3.6,5.142857142857143,6.428571428571429,6.125,2.4285714285714284,1.75,4.3,2.7,4.5,2.5,-1.0168745277087126,2.0474463993869043,-0.9546915376130751,0.6944589952353372,1.5149879689234211
315,NA,NA,not recent,3.4,4.1,4.5,2.9,4.8,3,4.285714285714286,4.428571428571429,3.375,5.428571428571429,1.5,1,1,1,1,-1.1668868433560162,-0.4337287110786729,1.392965310778879,-0.04279236766414927,-0.5934077504388474
316,NA,NA,not recent,4.4,2.8,3.7,3,4.8,3.5,4.857142857142857,4,2.875,4.714285714285714,3.75,2,1,2,1.3,0.1832239974697167,-0.8848514584360506,0.8339993944950804,0.4487085409355078,-1.0452068331593338
317,NA,NA,recent,3.7,4.2,3.4,3.6,4.9,3.7,4.428571428571429,4.714285714285714,2.625,2.857142857142857,2.75,1.1,1,1.2,1,-0.4168252651194979,-1.1104128321147395,-0.6193119878427958,0.08008285948576539,-0.29220836195852345
318,NA,NA,not recent,3.1,3.6,3.6,3.7,3.8,4.8,5.142857142857143,6.428571428571429,5.375,3.142857142857143,1.25,1.3,1.1,1.3,1,-1.3168991590033197,1.3707622783508377,-0.3957256213292765,0.6944589952353372,1.5149879689234211
319,NA,NA,not recent,2.6,4.3,2.9,4.4,3.7,4,4,4.857142857142857,3.125,2.857142857142857,2,4.2,1.1,4.7,1.3,-0.8668622120614088,-0.6592900847573617,-0.6193119878427958,-0.28854282196397785,-0.14160866771836197
320,NA,NA,not recent,3.6,3.9,3.5,2.9,3.9,4.1,5.857142857142857,5,3.125,2.5714285714285716,1.75,2,1,1.7,1,-1.0168745277087126,-0.6592900847573617,-0.8428983543563151,1.3088351309849082,0.008991026521800477
321,NA,NA,not recent,3.7,3.8,3.6,2.8,3.6,4.2,5,4,2.125,2.142857142857143,1,1.6,1,1.1,1,-1.4669114746506233,-1.561535579472117,-1.1782779041265945,0.57158376808542255,-1.0452068331593338
401,NA,NA,not recent,3.3,4.5,3.8,4.6,4,4.3,4.428571428571429,5.428571428571429,4,1.7142857142857142,1,1,1,1,1,-1.4669114746506233,0.1301747231180492,-1.5136574538968737,0.08008285948576539,0.46079010924228686
402,NA,NA,not recent,3.9,2.4,3.4,3.8,3.8,2.8,3.857142857142857,4.714285714285714,3.25,2.5714285714285716,2.5,1,1,1.2,1,-0.5668375807668016,-0.5465093979180173,-0.8428983543563151,-0.4114180491138921,-0.29220836195852345
403,NA,NA,not recent,3.6,3.8,3,4.5,3.5,3.5,5,5.714285714285714,3.875,3.5714285714285716,2.25,1,1,1.1,1,-0.7168498964141051,0.01739403627870477,-0.06034607155899718,0.57158376808542255,0.7619894977226108
404,NA,NA,recent,2.4,4.4,3.8,3.1,3,3.4,4.285714285714286,4.285714285714286,5.625,3,4.5,1,1,1.1,1,0.6332609444116276,1.5963236520295268,-0.5075188045860362,-0.04279236766414927,-0.7440074446790098
405,NA,NA,not recent,2.9,3,3.4,2.6,3.9,3,5,5.571428571428571,2.875,3.5714285714285716,4.75,1.1,1.1,1.4,1.5,0.7832732600589313,-0.8848514584360506,-0.06034607155899718,0.57158376808542255,0.6113898034824484
406,NA,NA,recent,3.7,5,3.7,3.9,3.2,2.6,3.4285714285714284,4,3,4.285714285714286,5,1.7,1,1.8,1.1,0.9332855757062349,-0.7720707715967062,0.4986198447248011,-0.7800437305636353,-1.0452068331593338
407,NA,NA,not recent,3.5,3.9,3.8,2.7,2.7,2,4,4.714285714285714,4.875,3.857142857142857,2.25,1.9,1,2.6,1.7,-0.7168498964141051,0.9196395309934602,0.16324029495452214,-0.28854282196397785,-0.29220836195852345
408,NA,NA,recent,3.3,3.5,3.1,3.1,3.1,3.4,4.285714285714286,5.571428571428571,4.125,3,2.75,1.1,1,1.3,1.3,-0.4168252651194979,0.24295540995739362,-0.5075188045860362,-0.04279236766414927,0.6113898034824484
409,NA,NA,recent,4.1,3.1,2.7,3.3,3.9,4.1,4.142857142857143,3.2857142857142856,3.5,2,5.75,1.1,1,1.2,1,1.3833225226481458,-0.3209480242393285,-1.290071087383354,-0.16566759481406318,-1.798205304360144
410,NA,NA,not recent,4.1,3.9,3.5,4.1,4.3,3,2.4285714285714284,2.7142857142857144,1,2.857142857142857,2.5,1,1.2,1.1,1.6,-0.5668375807668016,-2.576561761026217,-0.6193119878427958,-1.6401703206130356,-2.400604081320792
411,NA,NA,not recent,2.9,4.4,3.6,2.9,2.9,2.5,4.857142857142857,5.857142857142857,3.375,5.857142857142857,4.75,1,1,1,1,0.7832732600589313,-0.4337287110786729,1.7283448605491576,0.4487085409355078,0.9125891919627723
412,NA,NA,not recent,2.5,3,2.6,3,2.7,3.3,6.571428571428571,6.285714285714286,2.75,4.142857142857143,4,2.7,1.6,2.9,2.6,0.33323631311702034,-0.997632145275395,0.3868266614680418,1.92321126673448,1.3643882746832587
413,NA,NA,recent,4.5,2.1,4.2,3.2,3.2,1.8,5.857142857142857,5.571428571428571,5.375,3.5714285714285716,4.5,5.2,3.3,5.1,5.2,0.6332609444116276,1.3707622783508377,-0.06034607155899718,1.3088351309849082,0.6113898034824484
414,NA,NA,not recent,3.5,3.2,2.5,1.4,3.3,3.6,3.7142857142857144,4.142857142857143,2.5,4.714285714285714,2.5,2.5,1.9,2.5,2.6,-0.5668375807668016,-1.223193518954084,0.8339993944950804,-0.5342932762638064,-0.8946071389191713
415,NA,NA,recent,2.8,2.9,3.8,3.7,2.9,2.3,4.571428571428571,6.285714285714286,3.25,3.2857142857142856,2.5,2,1,1.9,1,-0.5668375807668016,-0.5465093979180173,-0.28393243807251684,0.2029580866356793,1.3643882746832587
416,NA,NA,not recent,1.8,4.1,3,2.8,4.2,4.4,3.142857142857143,3.7142857142857144,2.875,2.142857142857143,1.75,2.3,1.8,2.5,1.7,-1.0168745277087126,-0.8848514584360506,-1.1782779041265945,-1.025794184863464,-1.3464062216396577
417,NA,NA,recent,3.9,3.2,3.2,3.4,3.6,2.4,4.857142857142857,6,4.375,4.142857142857143,6.25,1,1,1,1,1.6833471539427531,0.46851678363608246,0.3868266614680418,0.4487085409355078,1.0631888862029348
418,NA,NA,not recent,3.1,2.6,2.7,2.1,3.7,3.4,5,6,4.75,2.857142857142857,2.5,2.9,1.1,2.8,1,-0.5668375807668016,0.8068588441541157,-0.6193119878427958,0.57158376808542255,1.0631888862029348
419,NA,NA,not recent,4.1,2.1,3.3,3.5,3.9,2.6,5.285714285714286,4.285714285714286,2.75,2.4285714285714284,3.25,3.1,1.2,2.8,1.2,-0.11680063382489059,-0.997632145275395,-0.9546915376130751,0.8173342223852511,-0.7440074446790098
420,NA,NA,recent,2.9,3.4,3,3.7,2.8,3.8,4.428571428571429,4.142857142857143,3.75,5.285714285714286,6,1.3,1.4,1.9,1.4,1.5333348382954495,-0.09538665056063965,1.281172127522119,0.08008285948576539,-0.8946071389191713
421,NA,NA,recent,3.8,3.7,3.7,3.8,3.9,3.1,4.142857142857143,4.142857142857143,2.75,2.2857142857142856,4,1.9,1,2,1,0.33323631311702034,-0.997632145275395,-1.0664847208698347,-0.16566759481406318,-0.8946071389191713
422,NA,NA,recent,4.4,3.5,4.8,3.2,2.2,2.3,5.142857142857143,5.857142857142857,4,5.142857142857143,4,1.1,1,1.2,1,0.33323631311702034,0.1301747231180492,1.1693789442653597,0.6944589952353372,0.9125891919627723
423,NA,NA,not recent,3.3,4,3.9,3.5,3.5,3.5,4.142857142857143,3.5714285714285716,2.75,3.4285714285714284,1,1.4,1.3,1.6,1.6,-1.4669114746506233,-0.997632145275395,-0.17213925481575718,-0.16566759481406318,-1.4970059158798197
424,NA,NA,not recent,3,3.6,3.7,3.4,3.4,4.1,5,4.857142857142857,3.75,3.857142857142857,1.25,1.2,1,1.4,1.1,-1.3168991590033197,-0.09538665056063965,0.16324029495452214,0.57158376808542255,-0.14160866771836197
425,NA,NA,not recent,3.6,3.5,4.2,2.7,4.5,3.8,4.428571428571429,5.714285714285714,4,6.714285714285714,3.5,1.1,1.2,1.3,1.8,0.033211681822413054,0.1301747231180492,2.3991039600897164,0.08008285948576539,0.7619894977226108
426,NA,NA,not recent,1.9,3.8,3.9,2.6,3.6,2.6,5,5.285714285714286,4.75,2.2857142857142856,4.25,1.6,1,1.9,1.3,0.483248628764324,0.8068588441541157,-1.0664847208698347,0.57158376808542255,0.3101904150021244
427,NA,NA,not recent,4.2,3.7,3,4,3.6,3,5,5,3.875,3,1.75,1.8,1.2,1.9,1.2,-1.0168745277087126,0.01739403627870477,-0.5075188045860362,0.57158376808542255,0.008991026521800477
428,NA,NA,not recent,3.2,4,2.2,2.3,4.5,4,4,3.5714285714285716,3.125,2.857142857142857,4,2.8,1.9,3.4,4.3,0.33323631311702034,-0.6592900847573617,-0.6193119878427958,-0.28854282196397785,-1.4970059158798197
429,NA,NA,not recent,3.1,2.8,4.1,3.6,3.8,3.3,4.285714285714286,5.142857142857143,4.125,2.857142857142857,4,2.6,2.3,3.6,2.3,0.33323631311702034,0.24295540995739362,-0.6193119878427958,-0.04279236766414927,0.15959072076196293
430,NA,NA,not recent,2.9,3.6,4.1,4.2,3.9,2.1,5.142857142857143,4.714285714285714,4.125,4.428571428571429,3.5,2.3,1.7,2.4,2.1,0.033211681822413054,0.24295540995739362,0.610413027981561,0.6944589952353372,-0.29220836195852345
431,NA,NA,not recent,2.1,3.7,3,3.3,3.8,3.7,2.4285714285714284,3.857142857142857,3,2.4285714285714284,2.25,1.5,1.1,1.8,1,-0.7168498964141051,-0.7720707715967062,-0.9546915376130751,-1.6401703206130356,-1.1958065273994958
432,NA,NA,not recent,3,4.2,3.1,3.4,3.4,3.3,4.285714285714286,5.285714285714286,4.75,5.285714285714286,2.25,3.3,1.6,3.5,2.5,-0.7168498964141051,0.8068588441541157,1.281172127522119,-0.04279236766414927,0.3101904150021244
433,NA,NA,not recent,3.9,2.6,4.2,3.3,3.3,2,2.5714285714285716,4.142857142857143,2.5,1.1428571428571428,1.5,1,1,1,1,-1.1668868433560162,-1.223193518954084,-1.9608301869239124,-1.517295093463121,-0.8946071389191713
434,NA,NA,not recent,3.5,4.2,2.3,4.1,3.7,4,2.857142857142857,3.2857142857142856,3,3.2857142857142856,4.75,1,1,1,1,0.7832732600589313,-0.7720707715967062,-0.28393243807251684,-1.2715446391632925,-1.798205304360144
435,NA,NA,not recent,3.7,3.4,4.3,3.9,2.9,2.8,5.428571428571429,5.285714285714286,4,5.285714285714286,4,1.6,1.3,2.5,1.8,0.33323631311702034,0.1301747231180492,1.281172127522119,0.9402094495351657,0.3101904150021244
436,NA,NA,not recent,2.4,4.2,3.4,2.8,4.6,3.5,6.285714285714286,4,5.375,3.7142857142857144,3.25,3.6,1.7,4.1,3.4,-0.11680063382489059,1.3707622783508377,0.05144711169776247,1.6774608124346515,-1.0452068331593338
437,NA,NA,not recent,3.3,4,4,2.4,4.7,2.5,5.857142857142857,5,3.5,2.4285714285714284,3.25,1,1.4,1.8,3.5,-0.11680063382489059,-0.3209480242393285,-0.9546915376130751,1.3088351309849082,0.008991026521800477
438,NA,NA,not recent,3.1,2,2.2,3.4,4.4,2.8,2,2.7142857142857144,1.25,4.142857142857143,2.25,1.7,1,1.8,1.4,-0.7168498964141051,-2.3510003873475283,0.3868266614680418,-2.0087960020627786,-2.400604081320792
439,NA,NA,recent,3.7,2.9,3.9,3.8,4,3.2,1.5714285714285714,2.2857142857142856,2.125,4.142857142857143,6.25,1,1,1.1,1,1.6833471539427531,-1.561535579472117,0.3868266614680418,-2.3774216835125217,-2.8524031640412786
440,NA,NA,not recent,3.2,3.8,3.9,3.6,2.9,3.1,4.857142857142857,5.428571428571429,5.125,3.857142857142857,1.75,1.4,1.1,2.4,1.8,-1.0168745277087126,1.145200904672149,0.16324029495452214,0.4487085409355078,0.46079010924228686
441,NA,NA,not recent,3.2,3.6,4.1,3.6,3.1,2.9,4.428571428571429,5.285714285714286,4.5,3.7142857142857144,3.5,2.4,1.7,2.8,2.6,0.033211681822413054,0.5812974704754269,0.05144711169776247,0.08008285948576539,0.3101904150021244
442,NA,NA,not recent,4.1,4.5,1.7,3.4,4.2,4.1,3.142857142857143,4.285714285714286,4,2.857142857142857,3,1,1,1,1,-0.26681294947219425,0.1301747231180492,-0.6193119878427958,-1.025794184863464,-0.7440074446790098
443,NA,NA,not recent,3.5,3.1,3.6,3.7,4.3,3.3,2,4.142857142857143,1.625,3,2.5,1,1,1,1,-0.5668375807668016,-2.0126583268294946,-0.5075188045860362,-2.0087960020627786,-0.8946071389191713
